bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1935895,224419,amendment,5773,application/pdf,"Senate Committee Amendment SF0158SS001",https://legiscan.com/WY/amendment/SF0158/id/224419,https://wyoleg.gov/2025/Amends/SF0158SS001.pdf
1935895,225003,amendment,5186,application/pdf,"Senate Floor Amendment SF0158S2001",https://legiscan.com/WY/amendment/SF0158/id/225003,https://wyoleg.gov/2025/Amends/SF0158S2001.pdf
1936272,224985,amendment,5151,application/pdf,"Senate Committee Amendment SF0160SS001",https://legiscan.com/WY/amendment/SF0160/id/224985,https://wyoleg.gov/2025/Amends/SF0160SS001.pdf
1936272,231863,amendment,5148,application/pdf,"House Floor Amendment SF0160HW001",https://legiscan.com/WY/amendment/SF0160/id/231863,https://wyoleg.gov/2025/Amends/SF0160HW001.pdf
1936601,224984,amendment,4867,application/pdf,"Senate Floor Amendment SF0162SW001",https://legiscan.com/WY/amendment/SF0162/id/224984,https://wyoleg.gov/2025/Amends/SF0162SW001.pdf
1936601,225929,amendment,4793,application/pdf,"Senate Floor Amendment SF0162S2001",https://legiscan.com/WY/amendment/SF0162/id/225929,https://wyoleg.gov/2025/Amends/SF0162S2001.pdf
1936933,230737,amendment,4815,application/pdf,"House Floor Amendment SF0164HW001",https://legiscan.com/WY/amendment/SF0164/id/230737,https://wyoleg.gov/2025/Amends/SF0164HW001.pdf
1939047,231349,amendment,4904,application/pdf,"House Committee Amendment SF0167HS001",https://legiscan.com/WY/amendment/SF0167/id/231349,https://wyoleg.gov/2025/Amends/SF0167HS001.pdf
1939026,230495,amendment,8097,application/pdf,"House Floor Amendment SF0168H3001",https://legiscan.com/WY/amendment/SF0168/id/230495,https://wyoleg.gov/2025/Amends/SF0168H3001.pdf
1939026,230658,amendment,5052,application/pdf,"House Floor Amendment SF0168H3002",https://legiscan.com/WY/amendment/SF0168/id/230658,https://wyoleg.gov/2025/Amends/SF0168H3002.pdf
1939026,230659,amendment,4741,application/pdf,"House Floor Amendment SF0168H3003",https://legiscan.com/WY/amendment/SF0168/id/230659,https://wyoleg.gov/2025/Amends/SF0168H3003.pdf
1939132,226322,amendment,6990,application/pdf,"Senate Floor Amendment SF0169S2001",https://legiscan.com/WY/amendment/SF0169/id/226322,https://wyoleg.gov/2025/Amends/SF0169S2001.pdf
1939132,233073,amendment,6643,application/pdf,"House Floor Amendment SF0169H2001",https://legiscan.com/WY/amendment/SF0169/id/233073,https://wyoleg.gov/2025/Amends/SF0169H2001.pdf
1939132,233197,amendment,6274,application/pdf,"House Floor Amendment SF0169H2002",https://legiscan.com/WY/amendment/SF0169/id/233197,https://wyoleg.gov/2025/Amends/SF0169H2002.pdf
1939132,233546,amendment,6724,application/pdf,"House Floor Amendment SF0169H2003",https://legiscan.com/WY/amendment/SF0169/id/233546,https://wyoleg.gov/2025/Amends/SF0169H2003.pdf
1939132,233547,amendment,6343,application/pdf,"House Floor Amendment SF0169H3001",https://legiscan.com/WY/amendment/SF0169/id/233547,https://wyoleg.gov/2025/Amends/SF0169H3001.pdf
1939132,234165,amendment,7325,application/pdf,"House Floor Amendment SF0169H3002",https://legiscan.com/WY/amendment/SF0169/id/234165,https://wyoleg.gov/2025/Amends/SF0169H3002.pdf
1939132,234166,amendment,5066,application/pdf,"House Floor Amendment SF0169H3002.01",https://legiscan.com/WY/amendment/SF0169/id/234166,https://wyoleg.gov/2025/Amends/SF0169H3002.01.pdf
1939132,234167,amendment,6784,application/pdf,"House Floor Amendment SF0169H3002.02",https://legiscan.com/WY/amendment/SF0169/id/234167,https://wyoleg.gov/2025/Amends/SF0169H3002.02.pdf
1939132,234168,amendment,4999,application/pdf,"House Floor Amendment SF0169H3003",https://legiscan.com/WY/amendment/SF0169/id/234168,https://wyoleg.gov/2025/Amends/SF0169H3003.pdf
1939132,234169,amendment,6636,application/pdf,"House Floor Amendment SF0169H3004",https://legiscan.com/WY/amendment/SF0169/id/234169,https://wyoleg.gov/2025/Amends/SF0169H3004.pdf
1939132,234790,amendment,4903,application/pdf,"Senate Committee Amendment SF0169JC001",https://legiscan.com/WY/amendment/SF0169/id/234790,https://wyoleg.gov/2025/Amends/SF0169JC001.pdf
1939132,235021,amendment,6356,application/pdf,"Senate Committee Amendment SF0169JC002",https://legiscan.com/WY/amendment/SF0169/id/235021,https://wyoleg.gov/2025/Amends/SF0169JC002.pdf
