bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
2009789,248958,amendment,8730,text/html,"hb3492 s ecd am _1 4-3 adopted",https://legiscan.com/WV/amendment/HB3492/id/248958,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3492%20s%20ecd%20am%20_1%204-3%20adopted.htm
2009789,248959,amendment,2073,text/html,"hb3492 s ecd amt _1 4-3 adopted",https://legiscan.com/WV/amendment/HB3492/id/248959,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3492%20s%20ecd%20amt%20_1%204-3%20adopted.htm
2012886,247889,amendment,3249,text/html,"hb3503 s jud am _1 4-9",https://legiscan.com/WV/amendment/HB3503/id/247889,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3503%20s%20jud%20am%20_1%204-9.htm
2012886,248532,amendment,3477,text/html,"hb3503 s jud am _1 4-9 as amended",https://legiscan.com/WV/amendment/HB3503/id/248532,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3503%20s%20jud%20am%20_1%204-9%20as%20amended.htm
2012886,248533,amendment,3249,text/html,"hb3503 s jud am _1 4-9 adopted",https://legiscan.com/WV/amendment/HB3503/id/248533,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3503%20s%20jud%20am%20_1%204-9%20adopted.htm
2012886,247888,amendment,1438,text/html,"hb3503 sfa rucker _1 4-10",https://legiscan.com/WV/amendment/HB3503/id/247888,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3503%20sfa%20rucker%20_1%204-10.htm
2012886,248530,amendment,1582,text/html,"hb3503 sfa rucker _2 4-10",https://legiscan.com/WV/amendment/HB3503/id/248530,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3503%20sfa%20rucker%20_2%204-10.htm
2012886,248531,amendment,1443,text/html,"hb3503 sfa rucker _1 4-10 adopted",https://legiscan.com/WV/amendment/HB3503/id/248531,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3503%20sfa%20rucker%20_1%204-10%20adopted.htm
2012886,248846,amendment,1582,text/html,"hb3503 sfa rucker _2 4-10 adopted",https://legiscan.com/WV/amendment/HB3503/id/248846,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3503%20sfa%20rucker%20_2%204-10%20adopted.htm
2012886,248694,amendment,2344,text/html,"hb3503 sfat rucker _1 4-11",https://legiscan.com/WV/amendment/HB3503/id/248694,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3503%20sfat%20rucker%20_1%204-11.htm
2012886,248845,amendment,2344,text/html,"hb3503 sfat rucker _1 4-11 adopted",https://legiscan.com/WV/amendment/HB3503/id/248845,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3503%20sfat%20rucker%20_1%204-11%20adopted.htm
2013813,247069,amendment,1002,text/html,"hb3505 s hhr am _14-8",https://legiscan.com/WV/amendment/HB3505/id/247069,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3505%20s%20hhr%20am%20_14-8.htm
2013813,247937,amendment,1438,text/html,"hb3505 sfa rucker _1 4-10",https://legiscan.com/WV/amendment/HB3505/id/247937,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3505%20sfa%20rucker%20_1%204-10.htm
2013780,244174,amendment,13901,text/html,"hb3506 s pen am _1 3-31",https://legiscan.com/WV/amendment/HB3506/id/244174,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3506%20s%20pen%20am%20_1%203-31.htm
2013780,244321,amendment,1949,text/html,"hb3506 s pen amt _1 4-1",https://legiscan.com/WV/amendment/HB3506/id/244321,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3506%20s%20pen%20amt%20_1%204-1.htm
2016510,248076,amendment,9899,text/html,"hb3513 s jud am _1 4-9",https://legiscan.com/WV/amendment/HB3513/id/248076,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3513%20s%20jud%20am%20_1%204-9.htm
2016510,248520,amendment,9899,text/html,"hb3513 s jud am _1 4-9 adopted",https://legiscan.com/WV/amendment/HB3513/id/248520,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3513%20s%20jud%20am%20_1%204-9%20adopted.htm
2016834,243818,amendment,4213,text/html,"hb3516 hfa pushkin 4-1",https://legiscan.com/WV/amendment/HB3516/id/243818,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/floor_amends/hb3516%20hfa%20pushkin%204-1.htm
2016933,247919,amendment,59576,text/html,"hb3517 s fin am _1 4-9",https://legiscan.com/WV/amendment/HB3517/id/247919,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3517%20s%20fin%20am%20_1%204-9.htm
2016933,247920,amendment,2653,text/html,"hb3517 s fin amt _1 4-9",https://legiscan.com/WV/amendment/HB3517/id/247920,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3517%20s%20fin%20amt%20_1%204-9.htm
2016933,248522,amendment,59576,text/html,"hb3517 s fin am _1 4-9 adopted",https://legiscan.com/WV/amendment/HB3517/id/248522,http://www.wvlegislature.gov/legisdocs/chamber/2025/RS/com_amends/hb3517%20s%20fin%20am%20_1%204-9%20adopted.htm
